ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
634967;2102;KOKRICA;KRANJ;734/13;3;;;1/1;;594;;
634968;1308;VELIKA DOLINA;BREŽICE;10/7;7;;;1/1;;253;;
634968;1308;VELIKA DOLINA;BREŽICE;13/29;7;;;1/1;;672;;
634968;1308;VELIKA DOLINA;BREŽICE;10/13;7;;;1/1;;281;;
634970;253;DRAKOVCI;LJUTOMER;570/1;7;;;1/1;;3045;;
634970;253;DRAKOVCI;LJUTOMER;591/3;7;;;1/1;;1532;;
634970;253;DRAKOVCI;LJUTOMER;591/1;9;;;1/1;;4537;;
634970;253;DRAKOVCI;LJUTOMER;591/2;7;;;1/1;;937;;
634970;253;DRAKOVCI;LJUTOMER;570/3;7;;;1/1;;442;;
634970;253;DRAKOVCI;LJUTOMER;593;9;;;1/1;;1995;;
634970;253;DRAKOVCI;LJUTOMER;592;9;;;1/1;;1915;;
634970;253;DRAKOVCI;LJUTOMER;571;9;;;1/1;;9319;;
634970;253;DRAKOVCI;LJUTOMER;570/2;7;;;1/1;;1135;;
634971;79;BOKRAČI;PUCONCI;337;7;;;1/1;;634;;
634972;699;HOČKO POHORJE;HOČE-SLIVNICA;401/16;5;;;1/1;;272;;
634972;699;HOČKO POHORJE;HOČE-SLIVNICA;401/108;5;;;1/1;;54;;
634974;698;PIVOLA;HOČE-SLIVNICA;448/3;5;;;1/1;;1758;;
634976;2405;PODNANOS;VIPAVA;3040/17;5;;;1/1;;22;;
634977;1086;PROŽINSKA VAS;ŠTORE;618/2;5;;;1/1;;615;;
634978;992;POLZELA;POLZELA;1016/60;2;;;1/1;;753;;
634978;992;POLZELA;POLZELA;1090/18;2;;;1/1;;132;;
634979;1710;GRADIŠČE;ŠKOFLJICA;27/1;7;;;1/1;;1249;;
634980;1030;LAHOMNO;LAŠKO;1556/7;7;;;1/1;;558;;
634981;1753;VIŽMARJE;LJUBLJANA;1593/5;6;;;1/1;;51;;
634982;2706;ZELENA JAMA;LJUBLJANA;1551/10;5;;;1/1;;16;;
634983;2017;DOLENJI LOGATEC;LOGATEC;25/40;5;;;1/1;;17;;
634984;1994;DOBROVA;LJUBLJANA;1878/3;3;;;1/36;;379;;
634985;2016;BLEKOVA VAS;LOGATEC;458/3;3;;;1/1;;718;;
634987;1835;HOTIČ;LITIJA;647;7;;;1/1;;3237;;
634988;2623;BORŠT;KOPER;510;7;;;1/1;;1565;;
634989;2606;SEMEDELA;KOPER;6349/5;5;;;1558/10000;;3016;;
634990;148;RENKOVCI;TURNIŠČE;256;7;;;1/1;;1117;;
634990;148;RENKOVCI;TURNIŠČE;328;7;;;1/1;;1327;;
634990;148;RENKOVCI;TURNIŠČE;330;7;;;1/1;;1113;;
634990;148;RENKOVCI;TURNIŠČE;329;7;;;1/1;;1020;;
634992;2492;SLAVINA;POSTOJNA;4606/1;7;;;1/1;;434;;
634993;2508;SNEŽNIK;ILIRSKA BISTRICA;2056/4;5;;;1/1;;518;;
634996;1496;PODTURN;DOLENJSKE TOPLICE;3457/8;9;;;1/1;;2970;;
634996;1496;PODTURN;DOLENJSKE TOPLICE;3457/4;3;;;2/3;;169;;
634996;1496;PODTURN;DOLENJSKE TOPLICE;3457/6;3;;;2/3;;35;;
634996;1496;PODTURN;DOLENJSKE TOPLICE;3457/7;3;;;1/1;;630;;
634999;1142;TRATNA;ŠENTJUR;275/1;7;;;1/1;;298;;
635000;1074;SPODNJA HUDINJA;CELJE;1174/73;5;;;1/1;;14;;
635000;1074;SPODNJA HUDINJA;CELJE;1174/81;5;;;1/24;;252;;
635002;1911;KAMNIK;KAMNIK;320/14;5;;;3101/10000;;87;;
635002;1911;KAMNIK;KAMNIK;320/17;5;;;3101/10000;;157;;
635002;1911;KAMNIK;KAMNIK;320/13;5;;;3101/10000;;80;;
635002;1911;KAMNIK;KAMNIK;320/11;5;;;3101/10000;;170;;
635002;1911;KAMNIK;KAMNIK;320/12;5;;;3101/10000;;151;;
635002;1911;KAMNIK;KAMNIK;320/10;5;;;3101/10000;;95;;
635002;1911;KAMNIK;KAMNIK;320/15;5;;;3101/10000;;26;;
635003;2063;KALIŠE;ŽELEZNIKI;634;1;;;1/3;;1681;;
635003;2060;DRAŽGOŠE;ŽELEZNIKI;927/2;1;;;1/3;;542;;
635003;2063;KALIŠE;ŽELEZNIKI;633/3;1;;;1/3;;5667;;
635004;1676;CERKNICA;CERKNICA;1184/1;5;;;1/6;;814;;
635006;1697;LANIŠČE;ŠKOFLJICA;555/31;3;;;1/1;;463;;
635006;1697;LANIŠČE;ŠKOFLJICA;555/30;3;;;1/1;;45;;
635006;1697;LANIŠČE;ŠKOFLJICA;555/27;3;;;1/1;;8;;
635007;964;VELENJE;VELENJE;2306/5;7;;;1/1;;1180;;
635008;2101;RUPA;KRANJ;217/16;5;;;1/1;;80;;
635008;2101;RUPA;KRANJ;216/9;5;;;1/1;;269;;
635009;997;GOTOVLJE;ŽALEC;472/31;5;;;1/1;;21;;
635009;997;GOTOVLJE;ŽALEC;472/30;5;;;1/1;;530;;
635009;997;GOTOVLJE;ŽALEC;458/2;5;;;1/1;;489;;
635010;906;ČRNA;ČRNA NA KOROŠKEM;570/2;10;;;1/6;;6219;;
635014;2207;BOVEC;BOVEC;1096;5;;;19/120;;438;;
635014;2207;BOVEC;BOVEC;1097/2;5;;;1/6;;259;;
635014;2207;BOVEC;BOVEC;1097/1;5;;;19/120;;514;;
635015;2169;KRANJSKA GORA;KRANJSKA GORA;803/109;1;;;1/1;;1008;;
635015;2169;KRANJSKA GORA;KRANJSKA GORA;803/108;1;;;1/1;;596;;
635016;1575;STARA CERKEV;KOČEVJE;962/4;1;;;11/15;;97;;
635017;458;SPODNJI LESKOVEC;VIDEM;56/3;9;;;1/1;;14065;;
635018;2617;HRASTOVLJE;KOPER;275/3;3;;;10/480;;255;;
635019;1439;HINJE;ŽUŽEMBERK;*111/2;5;;;1/1;;509;;
635020;603;KOZJAK;KUNGOTA;361/1;7;;;1/1;;561;;
635020;603;KOZJAK;KUNGOTA;*36/2;5;;;1/1;;75;;
635020;603;KOZJAK;KUNGOTA;356/3;7;;;1/1;;1322;;
635021;416;NOVA VAS PRI MARKOVCIH;MARKOVCI;355/21;7;;;1/1;;3769;;
635021;416;NOVA VAS PRI MARKOVCIH;MARKOVCI;386/1;7;;;1/1;;4903;;
635021;416;NOVA VAS PRI MARKOVCIH;MARKOVCI;355/14;7;;;1/1;;2855;;
635021;416;NOVA VAS PRI MARKOVCIH;MARKOVCI;355/19;7;;;1/1;;259;;
635022;593;ZGORNJE VRTIČE;KUNGOTA;114/6;7;;;1/1;;1000;;
635023;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;14/27;3;;;1/1;;695;;
635023;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;14/26;3;;;1/1;;680;;
635025;1563;VINICA;ČRNOMELJ;1418;7;;;1/1;;183;;
635025;1563;VINICA;ČRNOMELJ;1416;9;;;1/1;;133;;
635025;1563;VINICA;ČRNOMELJ;1403;9;;;1/1;;575;;
635025;1563;VINICA;ČRNOMELJ;1404;7;;;1/1;;230;;
635026;1409;BREZOVICA;MIRNA;357/20;7;;;1/1;;5768;;
635027;1612;PIRČE;KOSTEL;77;7;;;1/1;;504;;
635028;1430;KNEŽJA VAS;TREBNJE;2205/2;7;;;1/1;;7832;;
635029;1467;DRUŽINSKA VAS;ŠMARJEŠKE TOPLICE;409/3;9;;;1/1;;3753;;
635030;1452;HMELJČIČ;MIRNA PEČ;1856/51;3;;;1/1;;8843;;
635030;1452;HMELJČIČ;MIRNA PEČ;1876/1;3;;;1/1;;1472;;
635030;1452;HMELJČIČ;MIRNA PEČ;1873/3;3;;;1/1;;128;;
635032;1452;HMELJČIČ;MIRNA PEČ;1881/4;3;;;1/1;;5054;;
635032;1452;HMELJČIČ;MIRNA PEČ;1881/7;3;;;1/1;;1193;;
635033;1447;GORENJA STRAŽA;STRAŽA;978/3;7;;;1/1;;2569;;
635034;964;VELENJE;VELENJE;2806/1;5;;;1/1;;772;;
635034;964;VELENJE;VELENJE;2807/1;5;;;1/1;;46;;
635036;2028;DORFARJE;ŠKOFJA LOKA;860/92;1;;;1/1;;148;;
635037;1976;PRESKA;MEDVODE;172/54;6;;;1/1;;15;;
635038;1056;DOBRNA;DOBRNA;1433;9;;;1/1;;1946;;
635038;1056;DOBRNA;DOBRNA;1486;7;;;1/1;;730;;
635038;1056;DOBRNA;DOBRNA;1484;9;;;1/1;;1346;;
635038;1056;DOBRNA;DOBRNA;1432;9;;;1/1;;20005;;
635038;1056;DOBRNA;DOBRNA;1499/2;7;;;1/1;;1173;;
635038;1056;DOBRNA;DOBRNA;1498/2;7;;;1/1;;66;;
635038;1056;DOBRNA;DOBRNA;1499/1;7;;;1/1;;3376;;
635038;1056;DOBRNA;DOBRNA;1498/1;7;;;1/1;;4162;;
635038;1056;DOBRNA;DOBRNA;1485;7;;;1/1;;2752;;
635039;2049;HOTAVLJE;GORENJA VAS-POLJANE;593/4;9;;;1/3;;519;;
635039;2049;HOTAVLJE;GORENJA VAS-POLJANE;*217;5;;;1/3;;406;;
635039;2049;HOTAVLJE;GORENJA VAS-POLJANE;593/3;5;;;1/3;;710;;
635041;516;DRVANJA;BENEDIKT;38/3;7;;;1/1;;2219;;
635041;516;DRVANJA;BENEDIKT;38/4;3;;;1/1;;831;;
635042;682;ZRKOVCI;MARIBOR;334/6;7;;;1/1;;2294;;
635042;682;ZRKOVCI;MARIBOR;870;7;;;1/1;;6785;;
635042;682;ZRKOVCI;MARIBOR;869;7;;;1/1;;5996;;
635042;682;ZRKOVCI;MARIBOR;334/10;7;;;1/1;;879;;
635044;138;TRNJE V PREKMURJU;ČRENŠOVCI;1599/11;7;;;1/1;;964;;
635044;138;TRNJE V PREKMURJU;ČRENŠOVCI;1599/12;3;;;1/1;;1056;;
635045;1364;LOKA PRI ZIDANEM MOSTU;SEVNICA;88;5;;;1/1;;396;;
635045;1364;LOKA PRI ZIDANEM MOSTU;SEVNICA;*19;5;;;1/1;;595;;
635046;150;GOMILICA;TURNIŠČE;294;7;;;1/6;;1388;;
635047;91;ANDREJCI;MORAVSKE TOPLICE;752;6;;;1/1;;362;;
635048;2316;VRTOJBA;ŠEMPETER-VRTOJBA;2820/1;5;;;1/1;;956;;
635049;2474;BUKOVJE;POSTOJNA;2211;7;;;1/1;;2371;;
635052;992;POLZELA;POLZELA;929/655;2;;;1/1;;1212;;
635055;1755;GLINCE;LJUBLJANA;49/3;3;;;1/1;;596;;
635056;1751;TACEN;LJUBLJANA;174;5;;;1/6;;95;;
635057;2015;GORENJI LOGATEC;LOGATEC;1331/299;9;;;1/1;;17757;;
635058;1985;ČRNI VRH;DOBROVA-POLHOV GRADEC;226/11;7;;;1/1;;2741;;
635061;2269;KANAL;KANAL;*200/3;5;;;1/1;;105;;
635063;1418;LUKOVEK;TREBNJE;1686/2;5;;;1/1;;1659;;
635064;2613;TRUŠKE;KOPER;3980/11;7;;;1/1;;67;;
635064;2613;TRUŠKE;KOPER;3980/10;7;;;1/1;;82;;
635064;2613;TRUŠKE;KOPER;3980/8;7;;;1/1;;191;;
635064;2613;TRUŠKE;KOPER;3982/5;9;;;1/1;;281;;
635066;2328;OPATJE SELO;MIREN-KOSTANJEVICA;2544/6;6;;;1/1;;49;;
635066;2328;OPATJE SELO;MIREN-KOSTANJEVICA;2544/5;6;;;1/1;;71;;
635070;338;SREDIŠČE;SREDIŠČE OB DRAVI;2386/34;6;;;1/12;;500;;
635070;338;SREDIŠČE;SREDIŠČE OB DRAVI;2399/1;6;;;1/12;;151;;
635070;338;SREDIŠČE;SREDIŠČE OB DRAVI;2386/39;6;;;1/1;;14;;
635070;338;SREDIŠČE;SREDIŠČE OB DRAVI;2386/30;5;;;1/1;;140;;
635070;338;SREDIŠČE;SREDIŠČE OB DRAVI;2386/32;6;;;1/4;;28;;
635075;1680;ŽEROVNICA;CERKNICA;1213/4;1;;;1/1;;197;;
635079;1751;TACEN;LJUBLJANA;104/12;5;;;1/1;;11;;
635080;2335;DORNBERK;RENČE-VOGRSKO;4778;5;;;1/1;;29;;
635080;2335;DORNBERK;RENČE-VOGRSKO;4776;5;;;1/1;;25;;
635080;2335;DORNBERK;RENČE-VOGRSKO;4777;5;;;1/1;;45;;
635081;1972;SENICA;MEDVODE;366/96;3;;;1/1;;27;;
635082;1819;VELIKE PECE;IVANČNA GORICA;37/11;3;;;1/1;;20;;
635082;1819;VELIKE PECE;IVANČNA GORICA;37/9;3;;;1/1;;121;;
635084;948;TOPOLŠICA;ŠOŠTANJ;335/5;3;;;1/1;;767;;
635084;948;TOPOLŠICA;ŠOŠTANJ;334/4;7;;;1/1;;114;;
635086;2171;DOVJE;KRANJSKA GORA;467;6;;;1/1;;1906;;
635086;2171;DOVJE;KRANJSKA GORA;468;7;;;1/1;;1169;;
635086;2171;DOVJE;KRANJSKA GORA;466;7;;;1/1;;1586;;
635088;1819;VELIKE PECE;IVANČNA GORICA;762/1;9;;;1/1;;31791;;
635088;1819;VELIKE PECE;IVANČNA GORICA;762/2;9;;;1/1;;35280;;
635090;1776;LIPOGLAV;LJUBLJANA;1724/1;3;;;1/1;;1630;;
635091;1781;POLICA;GROSUPLJE;57/5;5;;;1/1;;2182;;
635092;1074;SPODNJA HUDINJA;CELJE;1177;5;;;1/2;;678;;
635093;2281;ŠMARTNO;BRDA;1319/2;7;;;1/1;;791;;
635093;2281;ŠMARTNO;BRDA;1325/1;7;;;1/1;;699;;
635093;2281;ŠMARTNO;BRDA;1325/2;7;;;1/1;;706;;
635093;2281;ŠMARTNO;BRDA;1319/3;7;;;1/1;;605;;
635094;181;APAČE;APAČE;691/6;3;;;1/1;;1286;;
635095;2176;BLEJSKA DOBRAVA;JESENICE;1482;3;;;1/1;;144;;
635095;2176;BLEJSKA DOBRAVA;JESENICE;1478/1;10;;;1/1;;538;;
635095;2176;BLEJSKA DOBRAVA;JESENICE;1478/2;10;;;1/1;;200;;
635097;97;MOTVARJEVCI;MORAVSKE TOPLICE;1074/4;4;;;1/2;;5;;
635098;1020;PONGRAC;ŽALEC;1306/2;9;;;1/1;;108;;
635098;1020;PONGRAC;ŽALEC;1311/4;7;;;1/1;;25;;
635098;1020;PONGRAC;ŽALEC;1305/2;7;;;1/1;;510;;
635098;1020;PONGRAC;ŽALEC;1305/5;7;;;1/1;;132;;
635099;847;VRHE;SLOVENJ GRADEC;826/4;9;;;1/1;;103;;
635101;2131;STRAŽIŠČE;KRANJ;868;7;;;1/1;;2532;;
635101;2131;STRAŽIŠČE;KRANJ;957/1;9;;;1/1;;9594;;
635101;2131;STRAŽIŠČE;KRANJ;961;9;;;1/1;;2608;;
635101;2131;STRAŽIŠČE;KRANJ;963;9;;;1/1;;15401;;
635101;2131;STRAŽIŠČE;KRANJ;864;7;;;1/1;;658;;
635101;2131;STRAŽIŠČE;KRANJ;867;5;;;1/1;;1563;;
635101;2131;STRAŽIŠČE;KRANJ;870;5;;;1/1;;20864;;
635101;2131;STRAŽIŠČE;KRANJ;952;9;;;1/1;;5827;;
635101;2131;STRAŽIŠČE;KRANJ;959;9;;;1/1;;2518;;
635101;2131;STRAŽIŠČE;KRANJ;966;9;;;1/1;;4564;;
635101;2131;STRAŽIŠČE;KRANJ;866;7;;;1/1;;2787;;
635101;2131;STRAŽIŠČE;KRANJ;878;7;;;1/1;;4183;;
635101;2131;STRAŽIŠČE;KRANJ;869;9;;;1/1;;2996;;
635101;2131;STRAŽIŠČE;KRANJ;873/4;7;;;1/1;;3674;;
635101;2131;STRAŽIŠČE;KRANJ;957/2;7;;;1/1;;437;;
635101;2131;STRAŽIŠČE;KRANJ;873/3;7;;;1/1;;6559;;
635101;2131;STRAŽIŠČE;KRANJ;960;9;;;1/1;;2122;;
635101;2131;STRAŽIŠČE;KRANJ;962;9;;;1/1;;3025;;
635101;2131;STRAŽIŠČE;KRANJ;865;7;;;1/1;;2003;;
635102;2254;SELA;TOLMIN;106/2;5;;;1/1;;34;;
635103;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1388/9;5;;;2/3;;34;;
635103;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1389/1;5;;;2/14;;1156;;
635103;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1388/8;5;;;2/3;;54;;
635103;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;1388/10;5;;;2/3;;30;;
635104;19;DOMANJŠEVCI;ŠALOVCI;2975/1;5;;;1/1;;1024;;
635105;2405;PODNANOS;VIPAVA;*272;5;;;1/1;;50;;
635105;2405;PODNANOS;VIPAVA;*265;5;;;1/1;;29;;
635105;2405;PODNANOS;VIPAVA;163/9;5;;;1/1;;18;;
635105;2405;PODNANOS;VIPAVA;*266;5;;;1/1;;54;;
635105;2405;PODNANOS;VIPAVA;163/30;5;;;1/1;;108;;
635105;2405;PODNANOS;VIPAVA;*273;5;;;1/1;;94;;
635105;2405;PODNANOS;VIPAVA;*271;5;;;1/1;;90;;
635106;280;RUCMANCI;SVETI TOMAŽ;81/2;7;;;1/1;;81;;
635106;280;RUCMANCI;SVETI TOMAŽ;76;7;;;1/1;;83;;
635106;280;RUCMANCI;SVETI TOMAŽ;78;7;;;1/1;;3718;;
635106;280;RUCMANCI;SVETI TOMAŽ;79;7;;;1/1;;224;;
635106;280;RUCMANCI;SVETI TOMAŽ;*93;5;;;1/1;;122;;
635106;280;RUCMANCI;SVETI TOMAŽ;93/1;7;;;1/1;;3344;;
635106;280;RUCMANCI;SVETI TOMAŽ;93/2;7;;;1/1;;3244;;
635106;280;RUCMANCI;SVETI TOMAŽ;77;7;;;1/1;;220;;
635106;280;RUCMANCI;SVETI TOMAŽ;81/1;5;;;1/1;;1008;;
635106;280;RUCMANCI;SVETI TOMAŽ;80;7;;;1/1;;2897;;
635108;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;480/63;6;;;1/1;;47;;
635108;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;477/82;6;;;1/1;;15;;
635108;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;480/57;6;;;1/1;;3;;
635110;1936;RADOMLJE;DOMŽALE;569;1;;;1/1;;263;;
635110;1936;RADOMLJE;DOMŽALE;574/9;1;;;1/2;;48;;
635110;1936;RADOMLJE;DOMŽALE;574/6;1;;;1/6;;264;;
635110;1936;RADOMLJE;DOMŽALE;574/11;5;;;1/1;;585;;
635110;1936;RADOMLJE;DOMŽALE;574/10;1;;;1/2;;22;;
635110;1936;RADOMLJE;DOMŽALE;568/2;5;;;1/1;;432;;
635110;1936;RADOMLJE;DOMŽALE;567/4;1;;;1/1;;279;;
635111;824;HUDI KOT;RIBNICA NA POHORJU;1256/4;5;;;1/1;;924;;
635112;1849;VINTARJEVEC;ŠMARTNO PRI LITIJI;1067/8;7;;;1/1;;1316;;
635113;1724;BREZOVICA;BREZOVICA;2147/21;5;;;1/1;;226;;
635114;1723;VIČ;LJUBLJANA;1269/15;3;;;1/1;;180;;
635116;2217;SEDLO;KOBARID;1078/1;5;;;1/1;;46;;
635117;1334;ČRNEČA VAS;KOSTANJEVICA NA KRKI;1980/2;7;;;1/1;;356;;
635119;868;KOZJAK;MISLINJA;776;9;;;6/144;;7100;;
635119;868;KOZJAK;MISLINJA;801;9;;;6/144;;82305;;
635119;868;KOZJAK;MISLINJA;775;9;;;6/144;;124002;;
635120;2079;ŠENTURŠKA GORA;CERKLJE NA GORENJSKEM;1078/4;5;;;1/1;;400;;
635122;1884;LOKE PRI ZAGORJU;ZAGORJE OB SAVI;336/11;5;;;1/1;;23;;
635122;1884;LOKE PRI ZAGORJU;ZAGORJE OB SAVI;336/12;5;;;1/1;;67;;
635133;520;BENEDIKT;BENEDIKT;488/3;7;;;1/1;;182;;
635133;520;BENEDIKT;BENEDIKT;489/2;7;;;1/1;;531;;
635133;520;BENEDIKT;BENEDIKT;488/4;7;;;1/1;;5820;;
635133;520;BENEDIKT;BENEDIKT;487/3;7;;;1/1;;1396;;
635134;408;GORIŠNICA;GORIŠNICA;1/7;1;;;1/1;;1000;;
635136;204;JANŽEV VRH;RADENCI;512/4;5;;;1/1;;230;;
635136;204;JANŽEV VRH;RADENCI;512/3;5;;;1/1;;986;;
635137;36;VEČESLAVCI;ROGAŠOVCI;1512;7;;;1/1;;3017;;
635138;17;ŠALOVCI;ŠALOVCI;7279;7;;;1/1;;2416;;
635139;51;KRAŠČI;CANKOVA;785;7;;;1/1;;2095;;
635139;51;KRAŠČI;CANKOVA;784;7;;;1/1;;321;;
635141;1976;PRESKA;MEDVODE;837/13;7;;;1/1;;709;;
635145;494;STANOŠINA;PODLEHNIK;261/17;5;;;1/1;;538;;
635147;1074;SPODNJA HUDINJA;CELJE;1174/79;1;;;1/1;;14;;
635149;1881;KANDRŠE;ZAGORJE OB SAVI;458/2;5;;;1/1;;1050;;
635150;2590;HRIBI;KOPER;878/1;7;;;1/1;;3154;;
635151;943;ŠMIKLAVŽ;GORNJI GRAD;772/10;9;;;1/1;;801;;
635151;943;ŠMIKLAVŽ;GORNJI GRAD;770/3;9;;;1/1;;2022;;
635151;943;ŠMIKLAVŽ;GORNJI GRAD;772/8;9;;;1/1;;15970;;
635151;943;ŠMIKLAVŽ;GORNJI GRAD;772/5;9;;;1/1;;95922;;
635152;996;ŽALEC;ŽALEC;1293/57;2;;;1/1;;168;;
635152;996;ŽALEC;ŽALEC;1302/17;2;;;1/1;;1077;;
635152;996;ŽALEC;ŽALEC;1302/21;2;;;1/1;;631;;
635152;996;ŽALEC;ŽALEC;1302/12;2;;;1/1;;542;;
635152;996;ŽALEC;ŽALEC;1292/9;2;;;1/1;;604;;
635152;996;ŽALEC;ŽALEC;1302/11;2;;;1/1;;11;;
635152;996;ŽALEC;ŽALEC;1302/16;2;;;1/1;;66;;
635152;996;ŽALEC;ŽALEC;1292/6;2;;;1/1;;355;;
635153;2303;SOLKAN;NOVA GORICA;158;10;;;1/4;;3894;;
635154;1475;GORENJA OREHOVICA;ŠENTJERNEJ;452/2;7;;;1/1;;547;;
635154;1475;GORENJA OREHOVICA;ŠENTJERNEJ;36/1;7;;;1/1;;1159;;
635154;1475;GORENJA OREHOVICA;ŠENTJERNEJ;452/1;7;;;1/1;;4704;;
635154;1475;GORENJA OREHOVICA;ŠENTJERNEJ;38/2;5;;;1/1;;1046;;
635155;1511;DRAŠIČI;METLIKA;6330/1;7;;;1/1;;1018;;
635156;1409;BREZOVICA;MIRNA;1305/1;7;;;1/1;;3690;;
635156;1409;BREZOVICA;MIRNA;1305/2;7;;;1/1;;820;;
635158;1702;TOMIŠELJ;IG;100/21;5;;;1/1;;228;;
635159;152;NEDELICA;TURNIŠČE;2623/1;7;;;1/1;;2521;;
635160;2603;DEKANI;KOPER;1306;5;;;19/360;;612;;
635160;2603;DEKANI;KOPER;1144;3;;;19/360;;508;;
635161;1045;KLANC;DOBRNA;757/2;7;;;1/1;;9839;;
635162;1074;SPODNJA HUDINJA;CELJE;525/3;5;;;1/1;;769;;
635163;1019;MATKE;PREBOLD;359/7;9;;;1/1;;30146;;
635163;1019;MATKE;PREBOLD;360/2;9;;;1/1;;1643;;
635164;1243;VETRNIK;KOZJE;*134;9;;;1/1;;637;;
635164;1243;VETRNIK;KOZJE;664;9;;;1/1;;20979;;
635164;1243;VETRNIK;KOZJE;666;9;;;1/1;;11657;;
635164;1243;VETRNIK;KOZJE;667;9;;;1/1;;1057;;
635164;1243;VETRNIK;KOZJE;665;9;;;1/1;;2140;;
635164;1243;VETRNIK;KOZJE;663;9;;;1/1;;11747;;
635165;2632;SEČOVLJE;PIRAN;1134/4;5;;;1/1;;25;;
635169;2476;LANDOL;POSTOJNA;1743/1;5;;;1/1;;114;;
635170;2548;NOVOKRAČINE;ILIRSKA BISTRICA;1993/28;3;;;5/32;;135;;
635175;1971;ZBILJE;MEDVODE;239/20;5;;;1/4;;817;;
635176;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;1470/16;6;;;1/1;;112;;
635177;1839;JABLANICA;ŠMARTNO PRI LITIJI;593/2;7;;;1/1;;160;;
635177;1839;JABLANICA;ŠMARTNO PRI LITIJI;593/3;7;;;1/1;;7584;;
635177;1839;JABLANICA;ŠMARTNO PRI LITIJI;592;7;;;1/1;;3549;;
635177;1839;JABLANICA;ŠMARTNO PRI LITIJI;591;9;;;1/1;;9734;;
635177;1839;JABLANICA;ŠMARTNO PRI LITIJI;594;7;;;1/1;;1788;;
635179;2180;ŽIROVNICA;ŽIROVNICA;90/2;5;;;1/1;;91;;
635180;2381;LOKAVEC;AJDOVŠČINA;1306/6;1;;;1/1;;25;;
635180;2381;LOKAVEC;AJDOVŠČINA;1306/7;1;;;1/1;;73;;
635180;2381;LOKAVEC;AJDOVŠČINA;1306/4;1;;;1/1;;122;;
635182;957;ŠKALE;VELENJE;199/14;3;;;1/1;;445;;
635182;957;ŠKALE;VELENJE;199/9;3;;;1/1;;346;;
635182;957;ŠKALE;VELENJE;199/15;5;;;1/1;;216;;
635183;1633;GORENJE JEZERO;CERKNICA;781/37;5;;;1/1;;617;;
635184;937;LOKE;MOZIRJE;106/56;6;;;1/4;;174;;
635184;937;LOKE;MOZIRJE;106/57;5;;;1/1;;1035;;
635185;259;LJUTOMER;LJUTOMER;1183/1;9;;;1/2;;5424;;
635185;259;LJUTOMER;LJUTOMER;1183/2;9;;;1/2;;47;;
635186;338;SREDIŠČE;SREDIŠČE OB DRAVI;2219;5;;;1/1;;401;;
635188;2188;POLJŠICA;GORJE;188/2;1;;;1/4;;1002;;
635188;2188;POLJŠICA;GORJE;189/2;1;;;1/4;;3565;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2073;7;;;1/1;;2439;;
635189;2342;GORENJI NOVAKI;CERKNO;262/9;7;;;1/1;;183;;
635189;2050;LESKOVICA;ŽELEZNIKI;1915;7;;;1/1;;9071;;
635189;2050;LESKOVICA;ŽELEZNIKI;1921;7;;;1/1;;12804;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2025;7;;;1/1;;16357;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2128;7;;;1/1;;1820;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2024;7;;;1/1;;2759;;
635189;2050;LESKOVICA;ŽELEZNIKI;1924;7;;;1/1;;111220;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2056;7;;;1/1;;3629;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;824;7;;;1/1;;6286;;
635189;2050;LESKOVICA;ŽELEZNIKI;1922;7;;;1/1;;1310;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;*241;7;;;1/1;;126;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;*238;7;;;1/1;;719;;
635189;2342;GORENJI NOVAKI;CERKNO;262/4;7;;;1/1;;7417;;
635189;2050;LESKOVICA;ŽELEZNIKI;1919;7;;;1/1;;4810;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2055;7;;;1/1;;9265;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;2131/1;7;;;1/1;;1778;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;829;7;;;1/1;;26651;;
635189;2342;GORENJI NOVAKI;CERKNO;274;7;;;1/1;;14505;;
635189;2050;LESKOVICA;GORENJA VAS-POLJANE;828;7;;;1/1;;14315;;
635189;2342;GORENJI NOVAKI;CERKNO;262/5;7;;;1/1;;447;;
635189;2050;LESKOVICA;ŽELEZNIKI;1920;7;;;1/1;;1280;;
