ID Posla;Šifra KO;Ime KO;Občina;Številka stavbe;Številka dela stavbe;Parcelna številka za geolokacijo;Interna oznaka dela stavbe;Evidentiranost dela stavbe;Naselje;Ulica;Hišna številka;Dodatek HŠ;Številka stanovanja ali poslovnega prostora;Vrsta dela stavbe;Leto izgradnje dela stavbe;Stavba je dokončana;Gradbena faza;Novogradnja;Prodana površina;Prodani delež dela stavbe;Prodana površina dela stavbe;Prodana uporabna površina dela stavbe;Nadstropje dela stavbe;Število zunanjih parkirnih mest;Atrij;Površina atrija;Opombe o nepremičnini;Dejanska raba dela stavbe;Lega dela stavbe v stavbi;Število sob;Površina dela stavbe;Uporabna površina;Prostori dela stavbe;Pogodbena cena dela stavbe;Stopnja DDV dela stavbe
637989;1495;TOPLICE;DOLENJSKE TOPLICE;134;1;;;1;DOLENJSKE TOPLICE;GREGORČEVA ULICA;11;;;1;1957;1;;;125;1/4;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;124,9;47,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
632297;1494;JURKA VAS;;1612;1;;;1;;;;;;13;1979;1;;;31;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;klet;;31,3;31,3; kmetijski prostor;;
637395;1738;DRAVLJE;LJUBLJANA;2999;11;;;1;LJUBLJANA;VODOVODNA CESTA;100;;11;3;1995;1;;;12;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;11,8;0; garažni parkirni prostor;;
642935;2392;AJDOVŠČINA;AJDOVŠČINA;1608;29;;;1;AJDOVŠČINA;BEVKOVA ULICA;4;;29;2;1978;1;;;60;1/1;;;;;;;;2 - Stanovanje;nadstropje;;59,9;56,5; bivalni prostor | odprta terasa, balkon, loža;;
634568;403;BOROVCI;;303;1;;;1;;;;;;11;1997;1;;;150;1/1;;;;;;;;21 - Skladišče;pritličje;;149,8;149,8; proizvodni in skladiščni prostor;;
634422;1251;ZAGAJ;;14;1;;;1;;;;;;13;1900;1;;;50;1/12;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;50;50; kmetijski prostor;;
641238;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;3170;4;;;1;SLOVENSKA BISTRICA;TRAVNIŠKA ULICA;25;;4;9;2004;1;;;63;1/1;;;;;;;;7 - Prehrambni gostinski obrat;pritličje;;62,5;62,5; lokal, prodajalna;;
637997;2304;NOVA GORICA;NOVA GORICA;1184;324;;;1;NOVA GORICA;ULICA XXX. DIVIZIJE;5;A;324;4;1998;1;;;11;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;11,2;11,2; garažni parkirni prostor;;
643032;2220;STARO SELO;KOBARID;76;1;;;1;STARO SELO;STARO SELO;42;;;1;1910;1;;;90;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;89,7;0; bivalni prostor;;
642455;2109;ČEŠNJEVEK;CERKLJE NA GORENJSKEM;115;1;;;1;;;;;;13;1980;1;;;633;1/1;;;;;;;;27 - Hlev;pritličje;;633,3;633,3; kmetijski prostor;;
637403;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;3364;1;;;1;;;;;;14;1987;1;;;16;1/1;;;;;;;;33 - Klet;drugo;;16,2;16,2; klet;;
633656;1855;HRASTNIK MESTO;HRASTNIK;554;77;;;1;HRASTNIK;NASELJE ALEŠA KAPLE;9;A;77;11;1986;1;;;53;1/1;;;;;;;;17 - Del stavbe za industrijsko rabo;nadstropje;;53,1;53,1; proizvodni in skladiščni prostor;;
636198;181;APAČE;APAČE;451;14;;;1;APAČE;APAČE;165;;14;2;2021;1;;1;77,3;546/10000;;;;;;;;2 - Stanovanje;nadstropje;;77,3;65,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
634300;2195;GORJUŠE;BOHINJ;29;1;;;1;GORJUŠE;GORJUŠE;23;;1;1;1900;1;;;73;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;73,1;67,7; bivalni prostor | klet;;
634089;1091;HUDINJA;VITANJE;470;2;;;1;HUDINJA;HUDINJA;111;;2;12;2007;1;;;47;1/1;;;;;;;;2 - Stanovanje;klet;;46,7;46,7; bivalni prostor;;
636685;2337;BUKOVO;CERKNO;86;2;;;1;ZAKOJCA;ZAKOJCA;18;;;13;1780;1;;;22;1/2;;;;;;;;27 - Hlev;pritličje;;43,2;43,2; kmetijski prostor;;
635264;2715;CETORE;IZOLA;615;1;;;1;ŠARED;ŠARED;26;;;1;1900;1;;;45;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;45,2;27,7; bivalni prostor | klet;;
631258;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;5370;12;;;1;LJUBLJANA;ULICA ALOJZA KAJINA;6;;12;2;2021;1;;1;124,6;1/1;;;;;;;;2 - Stanovanje;nadstropje;;124,6;108,3; bivalni prostor | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
641901;2706;ZELENA JAMA;LJUBLJANA;580;10;;;1;LJUBLJANA;POKOPALIŠKA ULICA;38;;10;2;1965;1;;;69;1/1;;;;;;;;2 - Stanovanje;nadstropje;;69,3;67,1; bivalni prostor | odprta terasa, balkon, loža;;
634960;457;PODLEHNIK;PODLEHNIK;290;1;;;1;;;;;;13;1965;1;;;17;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;klet;;17;17; kmetijski prostor;;
633900;1811;DOBRAVA;IVANČNA GORICA;162;1;;;1;;;;;;15;1870;1;;;32;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;32,1;32,1; kmetijski prostor;;
642268;1730;MOSTE;LJUBLJANA;1142;298;;;1;;;;;298;4;1969;1;;;11;1/1;;;;;;;;15 - Garaža;nadstropje;;11,4;11,4; garaža;;
636812;1483;KANDIJA;NOVO MESTO;66;1;;;1;NOVO MESTO;TRDINOVA ULICA;14;B;1;2;1965;1;;;100;1/1;;;;;;;;2 - Stanovanje;pritličje;;100,2;64,8; bivalni prostor | garažni parkirni prostor | klet | odprta terasa, balkon, loža;;
632942;609;JARENINSKI DOL;PESNICA;68;3;;;1;JARENINSKI DOL;JARENINSKI DOL;28;A;3;2;1964;1;;;65;1/1;;;;;;;;2 - Stanovanje;pritličje;;81,7;64,8; bivalni prostor | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;;
637675;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;5373;7;;;1;LJUBLJANA;ULICA ALOJZA KAJINA;3;;7;2;2021;1;;1;91;1/1;;;;;;;;2 - Stanovanje;nadstropje;;91;66,4; bivalni prostor | odprta terasa, balkon, loža;;
641128;1740;SPODNJA ŠIŠKA;LJUBLJANA;950;28;;;1;;;;;228;4;1969;1;;;13;1/1;;;;;;;;15 - Garaža;klet;;12,8;12,8; garaža;;
632045;688;ZGORNJA KORENA;DUPLEK;147;1;;;1;;;;;;13;1980;1;;;20;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;drugo;;19,8;19,8; kmetijski prostor;;
633958;1695;KARLOVŠKO PREDMESTJE;;4942;36;;;1;;;;;;4;2009;1;;;17;1/1;;;;;;;;15 - Garaža;pritličje;;17,4;17,4; garaža;;
634668;964;VELENJE;VELENJE;966;1;;;1;VELENJE;SELO;7;;2;1;1856;1;;;538;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;538,4;269,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
634575;1730;MOSTE;LJUBLJANA;4071;146;;;1;LJUBLJANA;ROJČEVA ULICA;26;;146;2;1972;1;;;77;1/1;;;;;;;;2 - Stanovanje;nadstropje;;76,9;74,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
640800;680;TEZNO;MARIBOR;892;1;;;1;MARIBOR;JEROVŠKOVA ULICA;2;A;;1;1967;1;;;179;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;179;113; bivalni prostor | garaža | klet | odprta terasa, balkon, loža;;
638603;2630;PIRAN;PIRAN;1733;4;;;1;PIRAN;MARXOVA ULICA;34;;4;2;1900;1;;;47;1/1;;;;;;;;2 - Stanovanje;nadstropje;;47;31,7; bivalni prostor | odprta terasa, balkon, loža;;
636907;2304;NOVA GORICA;NOVA GORICA;1420;4;;;1;NOVA GORICA;RUTARJEVA ULICA;4;A;4;2;1953;1;;;91;1/1;;;;;;;;2 - Stanovanje;nadstropje;;90,7;74,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
635408;1138;ŠENTJUR PRI CELJU;ŠENTJUR;529;1;;;1;;;;;;14;1980;1;;;16;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;16;16; kmetijski prostor;;
634386;1102;KRIŽEVEC;ZREČE;31;1;;;1;OSREDEK PRI ZREČAH;OSREDEK PRI ZREČAH;22;;;1;1972;1;;;228;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;227,8;171,8; bivalni prostor | garaža | odprta terasa, balkon, loža | prostor z omejeno uporabo | shramba, sušilnica, pralnica | tehnični prostor;;
632617;2636;BEŽIGRAD;LJUBLJANA;2478;19;;;1;LJUBLJANA;RAVBARJEVA ULICA;3;;19;2;1958;1;;;39;1/1;;;;;;;;2 - Stanovanje;nadstropje;;39,1;32,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
633859;681;POBREŽJE;MARIBOR;1855;2;;;1;;;;;2;13;1976;1;;;27;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;27,3;27,3; kmetijski prostor;;
634124;1959;DOMŽALE;DOMŽALE;5906;5;;;1;;;;;5;15;1995;1;;;16;1/1;;;;;;;;15 - Garaža;pritličje;;16;16; garaža;;
634100;1737;TABOR;LJUBLJANA;323;1;;;1;;;;;;4;1970;1;;;16;1/1;;;;;;;;15 - Garaža;pritličje;;16;16; garaža;;
642805;2108;VELESOVO;;237;1;;;1;;;;;;11;1933;1;;;406;1/1;;;;;;;;17 - Del stavbe za industrijsko rabo;pritličje;;405,7;405,7; proizvodni in skladiščni prostor;;
637495;937;LOKE;MOZIRJE;196;1;;;1;LOKE PRI MOZIRJU;LOKE PRI MOZIRJU;15;;;1;1851;1;;;59;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;59;59; bivalni prostor | klet;;
634173;1740;SPODNJA ŠIŠKA;LJUBLJANA;1374;6;;;1;LJUBLJANA;LEPODVORSKA ULICA;26;;6;2;1941;1;;;32;1/1;;;;;;;;2 - Stanovanje;nadstropje;;32;25,9; bivalni prostor;;
641672;1730;MOSTE;LJUBLJANA;1714;94;;;1;LJUBLJANA;BRODARJEV TRG;6;;94;2;1981;1;;;56;1/2;;;;;;;;2 - Stanovanje;nadstropje;;56,3;53,3; bivalni prostor | odprta terasa, balkon, loža;;
632555;964;VELENJE;VELENJE;3486;16;;;1;VELENJE;KARDELJEV TRG;2;;16;2;1984;1;;;62;1/1;;;;;;;;2 - Stanovanje;nadstropje;;62,2;58,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
633393;1457;ŽDINJA VAS;NOVO MESTO;1688;1;;;1;TRŠKA GORA;TRŠKA GORA;12;D;;1;2004;1;;;307;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;307;202,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
634332;1781;POLICA;;724;1;;;1;;;;;;13;1970;1;;;36;1/2;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;36;36; kmetijski prostor;;
637611;1525;ČREŠNJEVEC;SEMIČ;18;1;;;1;;;;;;13;1890;1;;;20;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;20;20; kmetijski prostor;;
639350;2121;KLANEC;KRANJ;471;13;;;1;KRANJ;TRG RIVOLI;7;;13;2;1985;1;;;69;1/1;;;;;;;;2 - Stanovanje;nadstropje;;68,5;53; bivalni prostor | klet | odprta terasa, balkon, loža;;
635946;804;RADLJE OB DRAVI;RADLJE OB DRAVI;2114;72;;;1;;;;;;1;2021;1;;1;13,3;1/1;;;;;;;;16 - Garažno parkirno mesto;pritličje;;13,3;13,3; garažni parkirni prostor;;
640288;864;MISLINJA;MISLINJA;410;1;;;1;;;;;;13;1953;1;;;122;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;121,9;121,9; kmetijski prostor;;
642328;382;SLOMI;DORNAVA;228;1;;;1;;;;;;13;1975;1;;;34;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;34,2;34,2; kmetijski prostor;;
639402;2605;KOPER;KOPER;921;16;;;1;KOPER;VOJKOVO NABREŽJE;26;;16;2;1962;1;;;26;1/1;;;;;;;;2 - Stanovanje;nadstropje;;26,2;16,9; bivalni prostor | klet | zaprta terasa, balkon, loža;;
632768;2190;BLED;BLED;765;5;;;1;BLED;PREŠERNOVA CESTA;10;B;3;2;1807;1;;;28;34/100;;;;;;;;2 - Stanovanje;pritličje;;28,4;28,4; bivalni prostor;;
639565;1442;STAVČA VAS;ŽUŽEMBERK;519;1;;;1;;;;;;13;1825;1;;0;53,6;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;53,6;53,6; kmetijski prostor;;
636830;1996;LOG;LOG-DRAGOMER;2057;1;;;1;DRAGOMER;MIRNA POT;9;;;1;2007;1;;;429;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;428,5;234,6; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
634037;449;LJUBSTAVA;VIDEM;44;1;;;1;LJUBSTAVA;LJUBSTAVA;38;;;1;1834;1;;;119;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;118,7;69,5; bivalni prostor | klet | odprta terasa, balkon, loža;;
633999;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;798;2;;;1;SLOVENSKA BISTRICA;ULICA POHORSKEGA BATALJONA;5;;2;2;1960;1;;;61;1/1;;;;;;;;47 - Stanovanje v dvostanovanjski stavbi;nadstropje;;61,4;52; bivalni prostor | klet | odprta terasa, balkon, loža;;
636759;1783;GROSUPLJE NASELJE;GROSUPLJE;1429;2;;;1;GROSUPLJE;TABORSKA CESTA;31;;2;2;1965;1;;;48;1/2;;;;;;;;2 - Stanovanje;pritličje;;48,2;41,4; bivalni prostor | klet;;
634682;1292;GABRJE;BREŽICE;751;1;;;1;;;;;;13;1969;1;;;20;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;20;20; kmetijski prostor;;
633697;2636;BEŽIGRAD;LJUBLJANA;3853;6;;;1;LJUBLJANA;KRŽIČEVA ULICA;2;;6;2;1959;1;;;50;1/1;;;;;;;;2 - Stanovanje;nadstropje;;49,7;43,8; bivalni prostor | klet | odprta terasa, balkon, loža;;
641665;1091;HUDINJA;ZREČE;14;3;;;1;ROGLA;ROGLA;65;;3;1;1989;1;;;24;1/1;;;;;;;;2 - Stanovanje;pritličje;;24,2;21; bivalni prostor | odprta terasa, balkon, loža;;
636350;660;STUDENCI;MARIBOR;4797;60;;;1;;;;;60;2;2022;1;;1;71;1/1;;;;;;;;2 - Stanovanje;nadstropje;;71;63,6; bivalni prostor | odprta terasa, balkon, loža;;
633956;2606;SEMEDELA;KOPER;959;405;;;1;KOPER;ULICA ISTRSKEGA ODREDA;4;;5;2;1972;1;;;55;1/1;;;;;;;;2 - Stanovanje;pritličje;;55;50,1; bivalni prostor | klet | odprta terasa, balkon, loža;;
638159;608;GAČNIK;PESNICA;623;1;;;1;;;;;;4;2000;1;;;25;1/1;;;;;;;;15 - Garaža;pritličje;;25;25; garaža;;
634626;823;RIBNICA NA POHORJU;RIBNICA NA POHORJU;477;1;;;1;;;;;;9;2005;1;;;648;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;;;648,3;0; bivalni prostor;;
635946;804;RADLJE OB DRAVI;RADLJE OB DRAVI;2114;20;;;1;RADLJE OB DRAVI;PRISOJA;8;;20;1;2021;1;;1;39,8;1/1;;;;;;;;3 - Oskrbovano stanovanje;nadstropje;;39,8;36; bivalni prostor | odprta terasa, balkon, loža;;
636339;660;STUDENCI;MARIBOR;4797;153;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
638865;2357;IDRIJA MESTO;IDRIJA;1541;5;;;1;IDRIJA;RUDARSKA ULICA;10;;5;2;1870;1;;;60;1/1;;;;;;;;2 - Stanovanje;nadstropje;;60,2;60,2; bivalni prostor;;
642488;1959;DOMŽALE;DOMŽALE;5423;4;;;1;DOMŽALE;LJUBLJANSKA CESTA;92;;4;2;1962;1;;;61;1/1;;;;;;;;2 - Stanovanje;nadstropje;;60,7;53; bivalni prostor | klet;;
642974;1628;DANE;RIBNICA;111;1;;;1;;;;;;13;1930;1;;;102;1/4;;;;;;;;27 - Hlev;pritličje;;102,4;102,4; kmetijski prostor;;
637846;2266;AJBA;KANAL;339;1;;;1;;;;;;14;1800;1;;;77;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;77;77; kmetijski prostor;;
642271;1921;ŠPITALIČ;KAMNIK;441;1;;;1;;;;;;15;1993;1;;;7;1/1;;;;;;;;40 - Nestavba;pritličje;;7;7; prostor z omejeno uporabo;;
637378;2169;KRANJSKA GORA;KRANJSKA GORA;250;74;;;1;KRANJSKA GORA;KOROŠKA ULICA;6;;65;2;1986;1;;;48;1/1;;;;;;;;2 - Stanovanje;klet;;47,7;26,7; bivalni prostor;;
642115;1403;ČATEŽ;TREBNJE;882;1;;;1;SEJENICE;SEJENICE;4;;;1;2017;1;;;159;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;158,7;98,6; bivalni prostor | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
642301;1074;SPODNJA HUDINJA;CELJE;2117;4;;;1;;;;;;4;1930;1;;;72;1/1;;;;;;;;2 - Stanovanje;;;71,5;62,1; bivalni prostor | odprta terasa, balkon, loža;;
640348;561;STRAŽE;;98;1;;;1;;;;;;13;1950;1;;;20;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;20;20; kmetijski prostor;;
633080;2636;BEŽIGRAD;LJUBLJANA;3050;209;;;1;LJUBLJANA;ČRTOMIROVA ULICA;21;B;209;2;1968;1;;;40;1/1;;;;;;;;2 - Stanovanje;nadstropje;;40,1;32,5; bivalni prostor;;
642133;1539;MAVRLEN;ČRNOMELJ;825;1;;;1;JELŠEVNIK;JELŠEVNIK;23;C;;1;2001;1;;;120;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;119,5;80,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
639245;1316;STARA VAS;KRŠKO;514;3;;;1;KRŠKO;DELAVSKA ULICA;2;;3;2;1955;1;;;108;1/1;;;;;;;;2 - Stanovanje;pritličje;;107,5;73,4; bivalni prostor | klet | odprta terasa, balkon, loža;;
633286;1730;MOSTE;LJUBLJANA;1358;94;;;1;LJUBLJANA;ZALOŠKA CESTA;83;;56;14;1967;1;;;2;1/1;;;;;;;;33 - Klet;klet;;1,6;1,6; klet;;
640858;1735;STOŽICE;LJUBLJANA;3421;214;;;1;;;;;14;4;1978;1;;;13;1/1;;;;;;;;15 - Garaža;drugo;;12,5;12,2; garaža;;
642008;677;ZGORNJE RADVANJE;MARIBOR;969;1;;;1;MARIBOR;ZA GRADOM;15;;;1;1971;1;;;217;1/3;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;216,5;192,3; bivalni prostor | klet | zaprta terasa, balkon, loža;;
641021;2200;BOHINJSKA BISTRICA;BOHINJ;1145;9;;;1;RAVNE V BOHINJU;RAVNE V BOHINJU;23;;9;2;1991;1;;;23;1/1;;;;;;;;2 - Stanovanje;pritličje;;23;23; bivalni prostor;;
641657;2100;KRANJ;KRANJ;20;2;;;1;KRANJ;ZLATO POLJE;2;A;2;1;1980;1;;;60;1/1;;;;;;;;2 - Stanovanje;klet;;38;33,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
638485;2207;BOVEC;BOVEC;1112;13;;;1;BOVEC;KANINSKA VAS;17;;13;2;1980;1;;;29;1/1;;;;;;;;2 - Stanovanje;nadstropje;;28,7;24,9; bivalni prostor | klet;;
632457;2680;NOVE JARŠE;LJUBLJANA;343;169;;;1;LJUBLJANA;KVEDROVA CESTA;5;;69;2;1970;1;;;37;1/1;;;;;;;;2 - Stanovanje;nadstropje;;36,8;36,3; bivalni prostor | klet;;
641318;1996;LOG;LOG-DRAGOMER;1702;1;;;1;LOG PRI BREZOVICI;CESTA DOLOMITSKEGA ODREDA;6;;1;2;1979;1;;;78;1/3;;;;;;;;2 - Stanovanje;pritličje;;78,1;78,1; bivalni prostor;;
642401;113;KUPŠINCI;MURSKA SOBOTA;12;2;;;1;KUPŠINCI;KUPŠINCI;64;;1;13;1964;1;;;79;27/32;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;78,7;78,7; kmetijski prostor;;
635256;1550;DRAGATUŠ;ČRNOMELJ;531;1;;;1;;;;;;13;1985;1;;;33;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;32,9;32,9; kmetijski prostor;;
638018;199;ŠRATOVCI;RADENCI;316;4;;;1;RADENCI;KIDRIČEVO NASELJE;7;;4;2;1969;1;;;33;1/1;;;;;;;;2 - Stanovanje;pritličje;;32,5;25; bivalni prostor | klet;;
636484;660;STUDENCI;MARIBOR;4797;127;;;1;;;;;;15;2022;1;;1;3;1/1;;;;;;;;33 - Klet;klet;;3;3; klet;;
641180;809;ZGORNJA GORTINA;MUTA;290;1;;;1;GORTINA;GORTINA;161;A;;1;2002;1;;;329;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;329,4;0; nedokončan prostor;;
639971;1937;HOMEC;;1507;9;;;1;;;;;;3;2021;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
642476;882;RAVNE;RAVNE NA KOROŠKEM;1178;1;;;1;RAVNE NA KOROŠKEM;ČEČOVJE;37;A;1;2;1953;1;;;91;1/1;;;;;;;;2 - Stanovanje;pritličje;;90,9;69,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
637468;1727;POLJANSKO PREDMESTJE;LJUBLJANA;1064;75;;;1;LJUBLJANA;MESARSKA CESTA;36;;75;2;2006;1;;;133;1/1;;;;;;;;2 - Stanovanje;nadstropje;;132,7;128,3; bivalni prostor | klet | odprta terasa, balkon, loža | zaprta terasa, balkon, loža;;
638241;92;MORAVCI;MORAVSKE TOPLICE;203;1;;;1;MORAVSKE TOPLICE;DOLGA ULICA;293;;;1;1898;1;;;437;1/1;;;;;;;;29 - Del stavbe za spravilo pridelka;pritličje;;437;437; kmetijski prostor;;
631254;1695;KARLOVŠKO PREDMESTJE;;5370;15;;;1;;;;;;4;2021;1;;1;13,9;1/1;;;;;;;;16 - Garažno parkirno mesto;pritličje;;13,9;13,9; garažni parkirni prostor;;
637402;1725;AJDOVŠČINA;LJUBLJANA;512;2;;;1;;;;;;14;1930;1;;;13;1/1;;;;;;;;15 - Garaža;pritličje;;12,8;12,8; garaža;;
636659;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;4520;244;;;1;LJUBLJANA;JERANOVA ULICA;1;E;604;2;1992;1;;;44;1/1;;;;;;;;2 - Stanovanje;nadstropje;;44,1;43,2; bivalni prostor | klet;;
634649;677;ZGORNJE RADVANJE;MARIBOR;76;1;;;1;MARIBOR;NA GRIČU;37;;;1;1920;1;;;147;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;147,2;90,2; bivalni prostor | klet | odprta terasa, balkon, loža;;
632148;347;BIŠEČKI VRH;TRNOVSKA VAS;324;1;;;1;BIŠEČKI VRH;BIŠEČKI VRH;27;;;1;1900;1;;;57;1/2;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;57;37; bivalni prostor | klet;;
640762;1723;VIČ;LJUBLJANA;5211;16;;;1;LJUBLJANA;TBILISIJSKA ULICA;58;;14;2;1971;1;;;30;1/1;;;;;;;;2 - Stanovanje;nadstropje;;29,9;29,9; bivalni prostor;;
638145;1085;KOMPOLE;ŠTORE;245;1;;;1;;;;;;13;1900;1;;;20;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;20;20; kmetijski prostor;;
637418;1439;HINJE;ŽUŽEMBERK;125;1;;;1;;;;;;13;1947;1;;;24;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;24;24; kmetijski prostor;;
632766;2190;BLED;BLED;765;2;;;1;BLED;PREŠERNOVA CESTA;10;B;2;2;1807;1;;;34;20/100;;;;;;;;2 - Stanovanje;nadstropje;;33,6;19,2; bivalni prostor;;
641244;658;KOROŠKA VRATA;MARIBOR;1491;3;;;1;MARIBOR;PREŽIHOVA ULICA;13;;3;2;1965;1;;;74;1/1;;;;;;;;2 - Stanovanje;nadstropje;;74,2;63,3; bivalni prostor | klet | odprta terasa, balkon, loža;;
633122;2008;ROVTE;LOGATEC;580;1;;;1;ROVTE;ROVTE;94;;;1;1876;1;;;78;1/1;;;;;;;;5 - Koča, dom;nadstropje;;77,8;77,8; bivalni prostor;;
640105;850;SLOVENJ GRADEC;SLOVENJ GRADEC;2285;12;;;1;SLOVENJ GRADEC;CELJSKA CESTA;14;;11;2;2020;1;;1;42,2;1/1;;;;;;;;3 - Oskrbovano stanovanje;nadstropje;;42,2;37,1; bivalni prostor | odprta terasa, balkon, loža;;
633630;2103;PREDOSLJE;KRANJ;47;2;;;1;;;;;;13;1861;1;;;50;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;50;50; kmetijski prostor;;
637696;1310;NOVA VAS;BREŽICE;70;1;;;1;SLOVENSKA VAS;SLOVENSKA VAS;49;B;;1;1972;1;;;70;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;69,6;55,6; bivalni prostor | klet | odprta terasa, balkon, loža;;
642288;2315;ŠEMPETER;RENČE-VOGRSKO;2038;1;;;1;VOLČJA DRAGA;VOLČJA DRAGA;101;;;1;2002;1;;;110;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;110;85,8; bivalni prostor | shramba, sušilnica, pralnica;;
634930;1938;MENGEŠ;;1243;1;;;1;;;;;;15;1800;1;;;56;1/1;;;;;;;;27 - Hlev;pritličje;;55,7;55,7; kmetijski prostor;;
632480;984;LETUŠ;BRASLOVČE;188;1;;;1;LETUŠ;LETUŠ;97;A;;1;1981;1;;;60;23/24;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;60;39,1; bivalni prostor | klet;;
636481;660;STUDENCI;MARIBOR;4797;149;;;1;;;;;;3;2022;1;;1;12,5;1/1;;;;;;;;16 - Garažno parkirno mesto;klet;;12,5;12,5; garažni parkirni prostor;;
641972;2673;SPODNJA POHANCA;;89;1;;;1;;;;;;14;1973;1;;;15;1/1;;;;;;;;28 - Pomožni kmetijski del stavbe;pritličje;;15;15; kmetijski prostor;;
636878;1841;VELIKA GOBA;LITIJA;65;1;;;1;BREZOVO;BREZOVO;27;;;1;1973;1;;;87;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;87,3;49,2; bivalni prostor | garaža | odprta terasa, balkon, loža;;
634001;1142;TRATNA;ŠENTJUR;316;1;;;1;ŠENTJUR;LESKOVŠKOVA ULICA;4;;;1;1999;1;;;406;1/1;;;;;;;;1 - Stanovanje v enostanovanjski stavbi;pritličje;;405,8;147,2; bivalni prostor | garaža | klet | odprta terasa, balkon, loža | shramba, sušilnica, pralnica;;
